######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       http://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20250224|81043|19830613|20250223|+1000
apnic|AU|asn|23751|1|20030527|allocated
apnic|NP|asn|23752|1|20030527|allocated
apnic|AU|asn|23753|1|20030527|allocated
apnic|NZ|asn|23754|2|20030527|allocated
apnic|ID|asn|23756|1|20030527|allocated
apnic|AU|asn|23758|1|20030529|allocated
apnic|KR|asn|23759|1|20030530|allocated
apnic|AU|asn|23760|1|20030602|allocated
apnic|JP|asn|23761|1|20030602|allocated
apnic|AU|asn|23762|1|20030603|allocated
apnic|AU|asn|23763|1|20030603|allocated
apnic|HK|asn|23764|1|20200612|allocated
apnic|US|asn|23765|2|20030612|allocated
apnic|SG|asn|23767|1|20030612|allocated
apnic|AU|asn|23769|1|20030613|allocated
apnic|IN|asn|23770|1|20090925|allocated
apnic|CN|asn|23771|1|20030625|allocated
apnic|IN|asn|23772|1|20030616|allocated
apnic|JP|asn|23773|64|20030616|allocated
apnic|AU|asn|23837|1|20080409|allocated
apnic|NZ|asn|23838|1|20080410|allocated
apnic|CN|asn|23839|15|20030627|allocated
apnic|AU|asn|23854|1|20030703|allocated
apnic|SG|asn|23855|1|20050824|allocated
apnic|SG|asn|23856|1|20180326|allocated
apnic|AU|asn|23857|1|20050829|allocated
apnic|AU|asn|23858|1|20180328|allocated
apnic|AU|asn|23859|1|20050831|allocated
apnic|IN|asn|23860|1|20050831|allocated
apnic|ID|asn|23861|1|20141009|allocated
apnic|PH|asn|23862|1|20030707|allocated
apnic|AU|asn|23863|1|20050901|allocated
apnic|SG|asn|23864|1|20050901|allocated
apnic|US|asn|23865|1|20201204|allocated
apnic|NP|asn|23866|1|20030722|allocated
apnic|AU|asn|23867|1|20030723|allocated
apnic|HK|asn|23868|1|20061003|allocated
apnic|NZ|asn|23869|1|20030729|allocated
apnic|IN|asn|23870|1|20090910|allocated
apnic|AU|asn|23871|1|20030801|allocated
apnic|IN|asn|23872|1|20030801|allocated
apnic|TH|asn|23873|1|20030804|allocated
apnic|AU|asn|23874|1|20060927|allocated
apnic|HK|asn|23875|1|20030806|allocated
apnic|BD|asn|23876|1|20051130|allocated
apnic|AU|asn|23877|1|20030815|allocated
apnic|NZ|asn|23878|1|20090720|allocated
apnic|US|asn|23879|2|20030818|allocated
apnic|HK|asn|23881|1|20030819|allocated
apnic|AU|asn|23882|1|20030820|allocated
apnic|TH|asn|23883|1|20081203|allocated
apnic|TH|asn|23884|1|20030822|allocated
apnic|JP|asn|23885|1|20030823|allocated
apnic|AU|asn|23886|1|20030828|allocated
apnic|PH|asn|23887|1|20030909|allocated
apnic|PK|asn|23888|1|20030910|allocated
apnic|HK|asn|23890|1|20030911|allocated
apnic|TH|asn|23891|1|20030912|allocated
apnic|TH|asn|23892|1|20030917|allocated
apnic|BD|asn|23893|1|20101208|allocated
apnic|PH|asn|23894|1|20030918|allocated
apnic|AU|asn|23895|1|20100720|allocated
apnic|SG|asn|23896|1|20030919|allocated
apnic|AU|asn|23897|1|20030919|allocated
apnic|HK|asn|23898|1|20180328|allocated
apnic|VN|asn|23899|1|20030923|allocated
apnic|LA|asn|23900|1|20050418|allocated
apnic|IN|asn|23901|1|20030926|allocated
apnic|VN|asn|23902|1|20030926|allocated
apnic|IN|asn|23903|1|20050907|allocated
apnic|NZ|asn|23904|1|20031001|allocated
apnic|NZ|asn|23905|1|20031001|allocated
apnic|AU|asn|23906|1|20031001|allocated
apnic|AU|asn|23907|1|20180531|allocated
apnic|KR|asn|23908|1|20031010|allocated
apnic|AU|asn|23909|1|20031013|allocated
apnic|CN|asn|23910|1|20031014|allocated
apnic|CN|asn|23911|2|20031016|allocated
apnic|AU|asn|23913|1|20100112|allocated
apnic|VN|asn|23914|1|20031022|allocated
apnic|AU|asn|23915|1|20031022|allocated
apnic|NZ|asn|23916|1|20031022|allocated
apnic|TV|asn|23917|1|20160608|allocated
apnic|AU|asn|23918|1|20180601|allocated
apnic|TH|asn|23919|1|20031027|allocated
apnic|SG|asn|23920|1|20180613|allocated
apnic|AU|asn|23921|1|20031028|allocated
apnic|AU|asn|23922|1|20031028|allocated
apnic|BD|asn|23923|1|20031030|allocated
apnic|CN|asn|23924|1|20160616|allocated
apnic|TH|asn|23925|1|20050913|allocated
apnic|US|asn|23926|1|20050913|allocated
apnic|TH|asn|23927|1|20050913|allocated
apnic|NP|asn|23928|1|20050913|allocated
apnic|JP|asn|23929|1|20050914|allocated
apnic|PH|asn|23930|1|20050915|allocated
apnic|AU|asn|23931|1|20090914|allocated
apnic|TH|asn|23932|1|20050915|allocated
apnic|PH|asn|23933|1|20050916|allocated
apnic|NZ|asn|23934|1|20050916|allocated
apnic|AU|asn|23935|1|20050916|allocated
apnic|SG|asn|23936|1|20090914|allocated
apnic|AU|asn|23938|1|20090917|allocated
apnic|SG|asn|23939|1|20080526|allocated
apnic|AU|asn|23940|1|20050920|allocated
apnic|IN|asn|23941|1|20050920|allocated
apnic|PH|asn|23942|1|20180619|allocated
apnic|AU|asn|23943|1|20080528|allocated
apnic|PH|asn|23944|1|20080528|allocated
apnic|ID|asn|23945|10|20031103|allocated
apnic|BT|asn|23955|1|20180724|allocated
apnic|BD|asn|23956|1|20050315|allocated
apnic|IN|asn|23957|1|20031121|allocated
apnic|NZ|asn|23958|1|20031121|allocated
apnic|VU|asn|23959|1|20180613|allocated
apnic|NZ|asn|23960|1|20031121|allocated
apnic|US|asn|23961|1|20180625|allocated
apnic|VN|asn|23962|1|20031126|allocated
apnic|AU|asn|23965|1|20100721|allocated
apnic|PK|asn|23966|1|20031202|allocated
apnic|JP|asn|23967|1|20031202|allocated
apnic|AU|asn|23968|1|20031204|allocated
apnic|TH|asn|23969|1|20081022|allocated
apnic|AU|asn|23970|1|20031209|allocated
apnic|KR|asn|23971|1|20031210|allocated
apnic|KR|asn|23972|1|20031211|allocated
apnic|NZ|asn|23973|1|20031211|allocated
apnic|TH|asn|23974|1|20100209|allocated
apnic|KR|asn|23975|1|20031212|allocated
apnic|IN|asn|23976|1|20031216|allocated
apnic|NZ|asn|23977|1|20031216|allocated
apnic|HK|asn|23978|1|20031224|allocated
apnic|SG|asn|23979|1|20031229|allocated
apnic|KR|asn|23980|4|20031230|allocated
apnic|IN|asn|23984|1|20040107|allocated
apnic|SG|asn|23986|2|20040108|allocated
apnic|PH|asn|23988|1|20040109|allocated
apnic|KR|asn|23989|2|20040112|allocated
apnic|BD|asn|23991|1|20040113|allocated
apnic|AU|asn|23992|1|20040114|allocated
apnic|AU|asn|23993|1|20040115|allocated
apnic|IN|asn|23994|1|20050921|allocated
apnic|AU|asn|23995|1|20040116|allocated
apnic|PH|asn|23996|1|20040119|allocated
apnic|AU|asn|23997|1|20040119|allocated
apnic|AU|asn|23998|1|20050119|allocated
apnic|VN|asn|23999|1|20040120|allocated
apnic|HK|asn|24000|1|20180711|allocated
apnic|AU|asn|24001|1|20070411|allocated
apnic|HK|asn|24002|1|20040127|allocated
apnic|IN|asn|24003|1|20050429|allocated
apnic|NZ|asn|24005|1|20040128|allocated
apnic|NZ|asn|24006|1|20040128|allocated
apnic|AU|asn|24007|1|20040130|allocated
apnic|AU|asn|24008|1|20040202|allocated
apnic|HK|asn|24009|1|20180627|allocated
apnic|NZ|asn|24011|1|20100219|allocated
apnic|AU|asn|24012|1|20091023|allocated
apnic|SB|asn|24013|1|20180702|allocated
apnic|AU|asn|24014|1|20050922|allocated
apnic|AU|asn|24015|1|20050922|allocated
apnic|MV|asn|24016|1|20040209|allocated
apnic|AU|asn|24017|1|20040211|allocated
apnic|HK|asn|24018|1|20050923|allocated
apnic|AU|asn|24019|1|20050927|allocated
apnic|MY|asn|24020|1|20040212|allocated
apnic|AU|asn|24021|1|20080326|allocated
apnic|KR|asn|24022|1|20040224|allocated
apnic|HK|asn|24023|1|20050927|allocated
apnic|SG|asn|24024|1|20040225|allocated
apnic|NZ|asn|24025|1|20150904|allocated
apnic|KR|asn|24026|2|20040301|allocated
apnic|MY|asn|24028|1|20040302|allocated
apnic|IN|asn|24029|1|20040305|allocated
apnic|SG|asn|24030|1|20040308|allocated
apnic|US|asn|24031|1|20040310|allocated
apnic|AU|asn|24032|1|20040310|allocated
apnic|AU|asn|24033|1|20070323|allocated
apnic|AU|asn|24034|1|20180719|allocated
apnic|VN|asn|24035|1|20040316|allocated
apnic|AU|asn|24036|1|20040319|allocated
apnic|AU|asn|24037|1|20040319|allocated
apnic|SG|asn|24038|1|20040325|allocated
apnic|NO|asn|24039|1|20080529|allocated
apnic|TH|asn|24040|1|20040405|allocated
apnic|IN|asn|24041|1|20040406|allocated
apnic|TH|asn|24042|1|20050929|allocated
apnic|HK|asn|24043|1|20050929|allocated
apnic|IN|asn|24044|1|20070917|allocated
apnic|AU|asn|24045|1|20100119|allocated
apnic|AU|asn|24046|1|20051007|allocated
apnic|JP|asn|24047|1|20040408|allocated
apnic|ID|asn|24048|1|20040408|allocated
apnic|IN|asn|24049|1|20040408|allocated
apnic|VN|asn|24050|1|20040408|allocated
apnic|PK|asn|24051|1|20040408|allocated
apnic|ID|asn|24052|1|20040419|allocated
apnic|NC|asn|24053|1|20051010|allocated
apnic|NZ|asn|24054|1|20080530|allocated
apnic|IN|asn|24055|1|20070704|allocated
apnic|JP|asn|24056|1|20040421|allocated
apnic|ID|asn|24057|1|20040422|allocated
apnic|HK|asn|24058|1|20040423|allocated
apnic|CN|asn|24059|1|20051011|allocated
apnic|TH|asn|24060|1|20040504|allocated
apnic|AU|asn|24061|1|20051011|allocated
apnic|AU|asn|24062|1|20201020|allocated
apnic|MY|asn|24063|1|20040511|allocated
apnic|MN|asn|24064|1|20181120|allocated
apnic|AU|asn|24065|1|20080704|allocated
apnic|VN|asn|24066|1|20040526|allocated
apnic|TH|asn|24067|1|20040526|allocated
apnic|MY|asn|24068|1|20040527|allocated
apnic|AU|asn|24069|1|20040527|allocated
apnic|PH|asn|24070|1|20040528|allocated
apnic|AU|asn|24072|1|20061116|allocated
apnic|NZ|asn|24074|1|20040604|allocated
apnic|SG|asn|24075|1|20040607|allocated
apnic|AU|asn|24076|1|20190130|allocated
apnic|HK|asn|24077|1|20051013|allocated
apnic|AU|asn|24078|1|20040610|allocated
apnic|PH|asn|24079|1|20040610|allocated
apnic|PH|asn|24081|1|20040616|allocated
apnic|MV|asn|24082|1|20160623|allocated
apnic|TH|asn|24083|1|20040621|allocated
apnic|IN|asn|24084|1|20110715|allocated
apnic|VN|asn|24085|5|20040622|allocated
apnic|MY|asn|24090|1|20051014|allocated
apnic|PH|asn|24091|1|20051017|allocated
apnic|AU|asn|24092|1|20100622|allocated
apnic|AU|asn|24093|1|20040705|allocated
apnic|PH|asn|24095|1|20040706|allocated
apnic|SG|asn|24096|1|20040707|allocated
apnic|TH|asn|24097|1|20071008|allocated
apnic|AU|asn|24098|1|20071123|allocated
apnic|HK|asn|24099|1|20181120|allocated
apnic|AU|asn|24100|1|20060609|allocated
apnic|AU|asn|24101|1|20040716|allocated
apnic|PH|asn|24102|1|20220309|allocated
apnic|IN|asn|24103|1|20040721|allocated
apnic|PK|asn|24105|1|20210527|allocated
apnic|PH|asn|24106|1|20040723|allocated
apnic|NZ|asn|24107|1|20071120|allocated
apnic|AU|asn|24108|1|20040728|allocated
apnic|IN|asn|24109|1|20040728|allocated
apnic|AU|asn|24110|1|20040730|allocated
apnic|NZ|asn|24111|1|20040730|allocated
apnic|HK|asn|24112|1|20040802|allocated
apnic|AU|asn|24113|1|20091001|allocated
apnic|SG|asn|24114|2|20040805|allocated
apnic|AU|asn|24116|1|20040805|allocated
apnic|IN|asn|24118|1|20051018|allocated
apnic|CN|asn|24119|1|20190204|allocated
apnic|AU|asn|24120|1|20040806|allocated
apnic|JP|asn|24121|1|20040809|allocated
apnic|BD|asn|24122|1|20040809|allocated
apnic|NP|asn|24123|1|20040809|allocated
apnic|HK|asn|24124|1|20190225|allocated
apnic|AU|asn|24126|1|20080207|allocated
apnic|IN|asn|24127|1|20040810|allocated
apnic|TH|asn|24128|1|20040813|allocated
apnic|AU|asn|24129|1|20040817|allocated
apnic|AU|asn|24130|1|20040819|allocated
apnic|AU|asn|24132|1|20190227|allocated
apnic|CN|asn|24133|11|20040823|allocated
apnic|CN|asn|24144|1|20190628|allocated
apnic|CN|asn|24145|8|20040823|allocated
apnic|TW|asn|24153|20|20050711|allocated
apnic|VN|asn|24173|5|20051014|allocated
apnic|IN|asn|24178|1|20051024|allocated
apnic|PH|asn|24179|1|20051024|allocated
apnic|ID|asn|24180|1|20051024|allocated
apnic|NZ|asn|24181|1|20051026|allocated
apnic|HK|asn|24182|1|20051027|allocated
apnic|NZ|asn|24183|1|20051027|allocated
apnic|MV|asn|24184|1|20051027|allocated
apnic|IN|asn|24185|1|20040727|allocated
apnic|IN|asn|24186|1|20051028|allocated
apnic|TH|asn|24187|1|20051028|allocated
apnic|AU|asn|24188|1|20051028|allocated
apnic|NZ|asn|24189|1|20051028|allocated
apnic|TH|asn|24190|1|20051101|allocated
apnic|NZ|asn|24192|1|20150929|allocated
apnic|IN|asn|24193|1|20040826|allocated
apnic|ID|asn|24194|20|20040826|allocated
apnic|TH|asn|24214|1|20040903|allocated
apnic|AU|asn|24215|1|20040903|allocated
apnic|IN|asn|24216|1|20051102|allocated
apnic|TH|asn|24217|1|20040906|allocated
apnic|MY|asn|24218|1|20040903|allocated
apnic|HK|asn|24219|1|20040908|allocated
apnic|AU|asn|24220|1|20040908|allocated
apnic|PH|asn|24221|1|20040908|allocated
apnic|IN|asn|24222|1|20040910|allocated
apnic|AU|asn|24223|1|20040913|allocated
apnic|AU|asn|24224|1|20190307|allocated
apnic|ID|asn|24225|1|20160629|allocated
apnic|NZ|asn|24226|1|20040922|allocated
apnic|AU|asn|24227|1|20190311|allocated
apnic|AU|asn|24228|1|20040922|allocated
apnic|JP|asn|24229|1|20040923|allocated
apnic|AU|asn|24230|1|20190311|allocated
apnic|HK|asn|24231|1|20040927|allocated
apnic|IN|asn|24232|1|20051102|allocated
apnic|AU|asn|24233|1|20040929|allocated
apnic|AU|asn|24234|1|20040930|allocated
apnic|TW|asn|24235|1|20040930|allocated
apnic|HK|asn|24236|1|20041001|allocated
apnic|TH|asn|24237|1|20041001|allocated
apnic|AU|asn|24238|1|20041005|allocated
apnic|CN|asn|24239|1|20190312|allocated
apnic|AU|asn|24240|1|20041008|allocated
apnic|AU|asn|24242|1|20190326|allocated
apnic|AU|asn|24243|1|20041006|allocated
apnic|HK|asn|24245|3|20041019|allocated
apnic|JP|asn|24248|50|20041019|allocated
apnic|PH|asn|24298|1|20041029|allocated
apnic|TH|asn|24299|1|20051103|allocated
apnic|US|asn|24300|1|20100709|allocated
apnic|CN|asn|24301|1|20041105|allocated
apnic|CN|asn|24302|1|20190329|allocated
apnic|AU|asn|24303|1|20041112|allocated
apnic|HK|asn|24304|1|20041201|allocated
apnic|AU|asn|24305|1|20071123|allocated
apnic|PH|asn|24306|1|20041207|allocated
apnic|BD|asn|24307|2|20041207|allocated
apnic|IN|asn|24309|1|20041208|allocated
apnic|CN|asn|24310|1|20041208|allocated
apnic|CN|asn|24311|1|20041208|allocated
apnic|SG|asn|24312|1|20090716|allocated
apnic|AU|asn|24313|1|20041210|allocated
apnic|MY|asn|24314|1|20080603|allocated
apnic|AU|asn|24315|1|20041214|allocated
apnic|AU|asn|24316|1|20100916|allocated
apnic|NZ|asn|24318|1|20041217|allocated
apnic|SG|asn|24319|1|20041217|allocated
apnic|MN|asn|24320|1|20041220|allocated
apnic|MY|asn|24321|1|20041221|allocated
apnic|AU|asn|24322|1|20190403|allocated
apnic|BD|asn|24323|1|20041229|allocated
apnic|NZ|asn|24324|1|20041229|allocated
apnic|KH|asn|24325|1|20041230|allocated
apnic|TH|asn|24326|1|20041230|allo
